Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,State,City,Product_Category,Quantity,Unit_Price,Total_Amount,Channel
ORD-100241,2024-03-29,CUST-6432,68,Male,Northeast,New York,Buffalo,Clothing,4,75.18,300.72,Online
ORD-100242,2024-10-21,CUST-3469,40,Other,West,California,San Diego,Beauty,2,22.77,45.54,In-Store
ORD-100243,2022-10-18,CUST-6707,37,Male,Midwest,Michigan,Grand Rapids,Home,8,47.33,378.64,In-Store
ORD-100244,2024-07-15,CUST-6225,22,Male,Northeast,New York,Buffalo,Electronics,3,561.46,1684.38,In-Store
ORD-100245,2024-11-22,CUST-3858,53,Male,West,Washington,Seattle,Beauty,3,30.5,91.5,In-Store
ORD-100246,2024-03-21,CUST-1478,65,Female,Midwest,Ohio,Cincinnati,Beauty,7,10.49,73.43,Online
ORD-100247,2023-07-25,CUST-2025,54,Male,Midwest,Ohio,Cleveland,Clothing,8,30.38,243.04,In-Store
ORD-100248,2024-09-29,CUST-9646,58,Male,West,Colorado,Boulder,Sports,2,100.02,200.04,In-Store
ORD-100249,2022-12-20,CUST-5873,57,Female,Midwest,Ohio,Columbus,Clothing,5,30.79,153.95,Online
ORD-100250,2022-10-17,CUST-9369,42,Male,Midwest,Michigan,Grand Rapids,Beauty,3,63.53,190.59,Online
ORD-100251,2022-12-21,CUST-3733,49,Male,Midwest,Ohio,Cleveland,Sports,1,219.07,219.07,In-Store
ORD-100252,2024-09-19,CUST-3236,30,Female,West,Washington,Tacoma,Beauty,7,88.12,616.84,Online
ORD-100253,2022-12-09,CUST-2354,54,Male,Midwest,Ohio,Columbus,Home,4,170.53,682.12,Online
ORD-100254,2024-07-25,CUST-9115,53,Female,Northeast,Massachusetts,Springfield,Home,1,232.8,232.8,Online
ORD-100255,2023-03-24,CUST-7965,24,Female,Midwest,Ohio,Columbus,Beauty,5,48.34,241.7,In-Store
ORD-100256,2024-06-18,CUST-2923,67,Female,Midwest,Michigan,Ann Arbor,Home,7,66.47,465.29,Online
ORD-100257,2023-02-28,CUST-4390,69,Male,South,Georgia,Savannah,Sports,3,94.44,283.32,In-Store
ORD-100258,2023-08-16,CUST-5380,72,Female,Northeast,New York,Buffalo,Electronics,5,526.88,2634.4,Online
ORD-100259,2022-09-29,CUST-5090,27,Female,Midwest,Michigan,Grand Rapids,Beauty,3,73.52,220.56,Online
ORD-100260,2024-04-28,CUST-7146,46,Male,Northeast,Massachusetts,Springfield,Home,6,147.31,883.86,Online
ORD-100261,2022-01-06,CUST-2526,64,Other,South,Texas,Austin,Beauty,4,116.49,465.96,In-Store
ORD-100262,2024-10-10,CUST-5399,38,Female,South,Georgia,Athens,Clothing,8,121.42,971.36,In-Store
ORD-100263,2022-04-10,CUST-1752,24,Female,West,California,Los Angeles,Clothing,8,76.63,613.04,In-Store
ORD-100264,2024-05-26,CUST-4314,62,Female,South,Texas,Dallas,Electronics,6,187.71,1126.26,Online
ORD-100265,2022-12-05,CUST-1848,43,Female,Midwest,Ohio,Cincinnati,Electronics,2,50.6,101.2,Online
ORD-100266,2022-09-29,CUST-4705,51,Female,Northeast,New York,Rochester,Home,2,296.68,593.36,Online
ORD-100267,2022-09-28,CUST-8826,22,Male,Northeast,Pennsylvania,Philadelphia,Electronics,6,252.16,1512.96,Online
ORD-100268,2024-02-23,CUST-3181,59,Other,Midwest,Illinois,Naperville,Sports,1,160.37,160.37,Online
ORD-100269,2023-12-21,CUST-4490,58,Female,West,Colorado,Colorado Springs,Beauty,4,19.54,78.16,Online
ORD-100270,2022-09-10,CUST-7291,40,Other,South,Texas,Houston,Home,2,89.49,178.98,In-Store
ORD-100271,2023-08-07,CUST-1439,72,Female,South,Texas,Austin,Sports,4,192.0,768.0,Online
ORD-100272,2022-04-22,CUST-4921,49,Male,Midwest,Ohio,Cincinnati,Sports,2,141.51,283.02,In-Store
ORD-100273,2024-01-10,CUST-6185,26,Male,West,Washington,Tacoma,Clothing,8,143.85,1150.8,In-Store
ORD-100274,2022-02-04,CUST-2106,18,Male,Northeast,New York,Buffalo,Sports,5,164.57,822.85,Online
ORD-100275,2024-04-30,CUST-7939,62,Male,Midwest,Ohio,Columbus,Home,2,163.17,326.34,Online
ORD-100276,2022-11-15,CUST-9788,38,Male,Northeast,Massachusetts,Springfield,Beauty,4,16.37,65.48,Online
ORD-100277,2024-06-08,CUST-2900,47,Female,Northeast,Massachusetts,Springfield,Clothing,2,16.71,33.42,Online
ORD-100278,2022-01-24,CUST-3684,49,Female,South,Texas,Dallas,Clothing,5,113.95,569.75,Online
ORD-100279,2022-03-02,CUST-6488,69,Male,Northeast,Massachusetts,Springfield,Sports,2,134.11,268.22,Online
ORD-100280,2022-04-24,CUST-9185,72,Female,South,Texas,Dallas,Electronics,2,175.62,351.24,Online
ORD-100281,2022-04-01,CUST-1201,33,Male,South,Florida,Miami,Clothing,1,89.64,89.64,In-Store
ORD-100282,2024-05-08,CUST-4678,38,Male,South,Florida,Miami,Sports,6,47.46,284.76,In-Store
ORD-100283,2022-04-18,CUST-3938,32,Female,Northeast,Massachusetts,Boston,Beauty,5,95.09,475.45,Online
ORD-100284,2022-06-26,CUST-8483,18,Male,South,Georgia,Savannah,Sports,4,126.7,506.8,Online
ORD-100285,2024-10-07,CUST-4201,64,Female,Midwest,Illinois,Chicago,Beauty,1,35.63,35.63,Online
ORD-100286,2022-01-20,CUST-6488,18,Female,West,Colorado,Colorado Springs,Home,2,77.45,154.9,In-Store
ORD-100287,2024-05-09,CUST-9061,21,Other,Midwest,Michigan,Grand Rapids,Electronics,1,556.7,556.7,In-Store
ORD-100288,2024-11-30,CUST-7767,62,Female,West,Colorado,Denver,Sports,2,136.25,272.5,In-Store
ORD-100289,2024-03-18,CUST-2226,55,Female,West,Colorado,Denver,Clothing,5,50.23,251.15,Online
ORD-100290,2024-03-15,CUST-6345,38,Male,Midwest,Illinois,Chicago,Clothing,2,35.98,71.96,Online
ORD-100291,2024-08-12,CUST-6145,44,Male,South,Texas,Dallas,Home,8,94.2,753.6,Online
ORD-100292,2022-11-19,CUST-5984,70,Female,Northeast,New York,Buffalo,Clothing,2,111.01,222.02,In-Store
ORD-100293,2024-03-22,CUST-9412,21,Female,South,Texas,Houston,Beauty,8,71.15,569.2,Online
ORD-100294,2022-07-13,CUST-8570,24,Female,Midwest,Illinois,Chicago,Electronics,4,121.89,487.56,In-Store
ORD-100295,2024-02-02,CUST-2376,55,Female,Northeast,New York,New York,Clothing,8,124.26,994.08,Online
ORD-100296,2023-11-11,CUST-3007,20,Female,Northeast,New York,Rochester,Beauty,7,64.57,451.99,Online
ORD-100297,2024-05-23,CUST-3831,40,Male,Midwest,Ohio,Cleveland,Beauty,3,13.81,41.43,In-Store
ORD-100298,2023-05-19,CUST-5835,49,Male,West,California,Los Angeles,Home,7,58.43,409.01,Online
ORD-100299,2024-12-12,CUST-5082,58,Other,Northeast,Massachusetts,Springfield,Home,8,172.46,1379.68,Online
ORD-100300,2024-10-25,CUST-6269,42,Male,Northeast,Massachusetts,Springfield,Clothing,1,135.93,135.93,In-Store
ORD-100301,2022-04-30,CUST-8728,51,Male,Midwest,Illinois,Chicago,Clothing,4,50.98,203.92,In-Store
ORD-100302,2022-04-25,CUST-4594,54,Female,West,Washington,Seattle,Clothing,4,94.99,379.96,In-Store
ORD-100303,2024-01-05,CUST-1462,63,Female,Midwest,Michigan,Detroit,Beauty,5,29.31,146.55,Online
ORD-100304,2022-04-26,CUST-4811,56,Male,West,California,San Diego,Sports,4,205.48,821.92,Online
ORD-100305,2022-12-30,CUST-6301,21,Male,Midwest,Illinois,Naperville,Home,2,124.61,249.22,In-Store
ORD-100306,2024-03-21,CUST-2655,39,Male,Midwest,Illinois,Naperville,Beauty,8,81.41,651.28,Online
ORD-100307,2024-01-01,CUST-4657,60,Female,Midwest,Ohio,Cleveland,Home,3,69.76,209.28,Online
ORD-100308,2024-03-12,CUST-1530,29,Female,Midwest,Michigan,Ann Arbor,Electronics,8,127.35,1018.8,In-Store
ORD-100309,2023-05-03,CUST-6682,38,Male,Northeast,Pennsylvania,Allentown,Home,8,23.19,185.52,Online
ORD-100310,2022-05-19,CUST-6742,34,Female,Northeast,New York,Buffalo,Beauty,7,116.6,816.2,In-Store
ORD-100311,2024-10-06,CUST-7204,40,Female,Northeast,Massachusetts,Springfield,Clothing,3,75.92,227.76,In-Store
ORD-100312,2022-03-10,CUST-5831,19,Male,Northeast,New York,Buffalo,Clothing,7,36.72,257.04,Online
ORD-100313,2022-07-10,CUST-6536,56,Other,West,Colorado,Denver,Beauty,3,76.8,230.4,Online
ORD-100314,2022-04-20,CUST-2659,39,Male,Midwest,Ohio,Cincinnati,Sports,5,171.94,859.7,Online
ORD-100315,2022-07-16,CUST-1813,43,Female,West,California,Los Angeles,Home,1,139.73,139.73,Online
ORD-100316,2024-09-10,CUST-4271,24,Male,Midwest,Michigan,Grand Rapids,Electronics,8,514.07,4112.56,Online
ORD-100317,2024-03-25,CUST-8715,49,Female,South,Texas,Austin,Sports,7,62.52,437.64,In-Store
ORD-100318,2024-01-27,CUST-4056,46,Male,West,Washington,Spokane,Clothing,5,91.17,455.85,Online
ORD-100319,2022-07-18,CUST-2404,60,Male,West,Colorado,Denver,Sports,1,213.38,213.38,In-Store
ORD-100320,2024-05-07,CUST-9773,61,Female,West,Colorado,Denver,Beauty,5,18.69,93.45,In-Store
ORD-100321,2022-03-13,CUST-9226,54,Female,Midwest,Illinois,Aurora,Clothing,3,146.24,438.72,In-Store
ORD-100322,2022-09-16,CUST-1699,45,Male,West,California,San Jose,Clothing,5,58.17,290.85,In-Store
ORD-100323,2022-05-18,CUST-2425,42,Female,South,Florida,Tampa,Beauty,1,96.52,96.52,In-Store
ORD-100324,2024-12-06,CUST-7874,25,Male,Midwest,Michigan,Ann Arbor,Sports,2,232.73,465.46,Online
ORD-100325,2022-07-26,CUST-5687,73,Female,South,Florida,Orlando,Beauty,8,72.92,583.36,Online
ORD-100326,2022-12-19,CUST-5512,43,Male,West,California,San Diego,Home,4,33.8,135.2,Online
ORD-100327,2023-07-05,CUST-7102,19,Male,South,Florida,Orlando,Beauty,2,116.97,233.94,Online
ORD-100328,2023-09-08,CUST-8259,67,Female,South,Georgia,Savannah,Sports,2,63.23,126.46,Online
ORD-100329,2024-04-13,CUST-8937,66,Female,South,Texas,Austin,Clothing,2,57.0,114.0,Online
ORD-100330,2022-10-05,CUST-9589,74,Female,Midwest,Illinois,Chicago,Electronics,4,68.19,272.76,Online
ORD-100331,2024-01-09,CUST-4262,35,Male,West,Colorado,Boulder,Electronics,1,183.07,183.07,Online
ORD-100332,2024-07-02,CUST-3909,73,Male,South,Florida,Miami,Home,2,99.82,199.64,Online
ORD-100333,2022-11-30,CUST-4511,72,Male,Midwest,Michigan,Detroit,Home,7,163.72,1146.04,In-Store
ORD-100334,2022-01-19,CUST-8767,26,Female,Northeast,New York,Buffalo,Sports,5,183.93,919.65,In-Store
ORD-100335,2023-07-18,CUST-7943,75,Male,South,Florida,Orlando,Clothing,8,55.79,446.32,Online
ORD-100336,2024-03-24,CUST-2676,18,Female,South,Georgia,Athens,Sports,5,88.65,443.25,Online
ORD-100337,2022-05-11,CUST-6509,35,Female,South,Florida,Tampa,Home,4,61.98,247.92,In-Store
ORD-100338,2022-04-27,CUST-7620,60,Male,Midwest,Michigan,Detroit,Beauty,5,38.54,192.7,Online
ORD-100339,2024-03-06,CUST-1578,55,Female,Midwest,Ohio,Cincinnati,Clothing,8,137.38,1099.04,In-Store
ORD-100340,2024-11-04,CUST-5918,72,Male,Midwest,Ohio,Columbus,Beauty,3,91.5,274.5,In-Store
ORD-100341,2023-01-10,CUST-6499,59,Male,South,Texas,Austin,Home,7,240.67,1684.69,Online
ORD-100342,2023-06-18,CUST-5817,47,Female,West,California,San Jose,Sports,2,128.61,257.22,Online
ORD-100343,2022-09-03,CUST-7253,51,Male,Northeast,New York,New York,Clothing,6,70.24,421.44,Online
ORD-100344,2024-07-26,CUST-3346,38,Female,Midwest,Illinois,Aurora,Home,3,107.76,323.28,Online
ORD-100345,2024-07-14,CUST-5481,31,Female,Midwest,Michigan,Detroit,Beauty,2,24.23,48.46,Online
ORD-100346,2024-05-29,CUST-7609,45,Other,West,California,Los Angeles,Sports,4,188.05,752.2,In-Store
ORD-100347,2023-10-22,CUST-9700,30,Male,Northeast,Pennsylvania,Allentown,Clothing,4,108.63,434.52,Online
ORD-100348,2022-09-22,CUST-2682,42,Female,South,Texas,Houston,Electronics,5,571.65,2858.25,Online
ORD-100349,2024-12-01,CUST-9587,39,Male,Midwest,Ohio,Cleveland,Home,4,66.17,264.68,In-Store
ORD-100350,2024-04-06,CUST-1313,32,Male,Midwest,Illinois,Naperville,Electronics,3,117.74,353.22,In-Store
ORD-100351,2022-03-18,CUST-7147,74,Female,Northeast,Pennsylvania,Philadelphia,Electronics,1,76.53,76.53,Online
ORD-100352,2024-06-28,CUST-7230,25,Female,West,Colorado,Denver,Clothing,1,55.65,55.65,In-Store
ORD-100353,2024-12-01,CUST-5423,57,Female,Midwest,Ohio,Columbus,Sports,2,85.02,170.04,In-Store
ORD-100354,2024-10-16,CUST-4254,56,Male,South,Georgia,Atlanta,Home,7,102.7,718.9,Online
ORD-100355,2024-10-13,CUST-4402,62,Female,South,Texas,Houston,Electronics,2,548.78,1097.56,In-Store
ORD-100356,2024-10-08,CUST-3443,23,Female,Northeast,Pennsylvania,Allentown,Electronics,5,404.39,2021.95,Online
ORD-100357,2023-08-30,CUST-5327,47,Male,Midwest,Illinois,Aurora,Home,6,139.28,835.68,Online
ORD-100358,2022-04-04,CUST-1158,72,Male,Midwest,Ohio,Cleveland,Beauty,5,106.63,533.15,Online
ORD-100359,2023-12-03,CUST-3996,25,Male,West,Washington,Spokane,Beauty,7,81.37,569.59,In-Store
ORD-100360,2022-08-20,CUST-3171,62,Female,Midwest,Illinois,Aurora,Sports,8,204.52,1636.16,In-Store
ORD-100361,2023-01-07,CUST-7221,67,Male,Northeast,Pennsylvania,Allentown,Clothing,8,139.25,1114.0,Online
ORD-100362,2024-04-22,CUST-8220,20,Male,South,Texas,Austin,Sports,4,244.92,979.68,In-Store
ORD-100363,2023-11-24,CUST-9504,51,Female,Northeast,Massachusetts,Springfield,Clothing,8,61.68,493.44,In-Store
ORD-100364,2024-02-28,CUST-3435,71,Female,Northeast,New York,Rochester,Clothing,8,130.0,1040.0,In-Store
ORD-100365,2022-06-03,CUST-9055,38,Male,South,Texas,Austin,Clothing,7,69.44,486.08,Online
ORD-100366,2024-07-29,CUST-8277,69,Female,Northeast,Massachusetts,Worcester,Home,2,294.59,589.18,In-Store
ORD-100367,2022-02-06,CUST-2681,43,Male,Northeast,New York,Rochester,Sports,5,224.73,1123.65,Online
ORD-100368,2024-07-23,CUST-6584,41,Female,Midwest,Ohio,Cleveland,Sports,8,184.83,1478.64,Online
ORD-100369,2024-07-15,CUST-2868,24,Female,Midwest,Illinois,Aurora,Home,5,173.35,866.75,Online
ORD-100370,2022-08-06,CUST-1750,75,Male,Midwest,Michigan,Ann Arbor,Beauty,2,37.97,75.94,Online
ORD-100371,2022-09-05,CUST-7437,31,Male,Midwest,Michigan,Grand Rapids,Electronics,7,75.58,529.06,In-Store
ORD-100372,2022-09-10,CUST-8381,47,Female,Midwest,Ohio,Columbus,Sports,1,147.24,147.24,Online
ORD-100373,2024-09-16,CUST-9328,67,Female,Midwest,Michigan,Ann Arbor,Clothing,3,28.98,86.94,In-Store
ORD-100374,2023-10-22,CUST-9259,74,Male,Midwest,Ohio,Cleveland,Home,5,146.8,734.0,Online
ORD-100375,2024-04-25,CUST-9393,37,Female,South,Georgia,Athens,Sports,4,66.2,264.8,In-Store
ORD-100376,2023-08-19,CUST-6657,61,Male,Midwest,Michigan,Ann Arbor,Home,2,233.02,466.04,Online
ORD-100377,2024-05-04,CUST-9747,36,Female,West,California,San Jose,Electronics,1,259.48,259.48,Online
ORD-100378,2022-04-26,CUST-4275,35,Female,Midwest,Ohio,Cincinnati,Home,3,255.03,765.09,In-Store
ORD-100379,2023-08-28,CUST-4342,66,Female,South,Florida,Miami,Sports,4,190.75,763.0,Online
ORD-100380,2023-05-02,CUST-9370,68,Female,South,Georgia,Athens,Electronics,7,263.16,1842.12,In-Store
ORD-100381,2023-10-03,CUST-1881,18,Female,Midwest,Michigan,Grand Rapids,Clothing,6,116.94,701.64,Online
ORD-100382,2023-02-07,CUST-4170,36,Male,Northeast,New York,New York,Sports,2,106.76,213.52,Online
ORD-100383,2023-06-26,CUST-3131,28,Female,South,Texas,Dallas,Beauty,3,14.39,43.17,In-Store
ORD-100384,2022-04-15,CUST-5934,49,Female,South,Texas,Austin,Home,4,287.96,1151.84,Online
ORD-100385,2024-10-31,CUST-3611,44,Female,West,California,San Diego,Clothing,4,104.55,418.2,Online
ORD-100386,2023-08-25,CUST-4579,66,Female,West,Colorado,Colorado Springs,Electronics,2,417.92,835.84,Online
ORD-100387,2023-05-15,CUST-1653,61,Female,West,California,San Diego,Home,5,26.92,134.6,Online
ORD-100388,2024-02-07,CUST-9426,69,Female,West,California,San Diego,Clothing,6,84.38,506.28,In-Store
ORD-100389,2022-12-09,CUST-9814,52,Male,Northeast,New York,Rochester,Clothing,7,127.81,894.67,Online
ORD-100390,2024-06-10,CUST-2181,65,Female,Northeast,Massachusetts,Springfield,Home,1,44.51,44.51,Online
ORD-100391,2023-05-31,CUST-2154,54,Female,South,Florida,Orlando,Beauty,7,57.63,403.41,Online
ORD-100392,2022-08-31,CUST-9762,18,Female,Northeast,Pennsylvania,Allentown,Electronics,2,246.74,493.48,Online
ORD-100393,2023-08-17,CUST-5937,56,Male,West,Washington,Spokane,Electronics,8,135.98,1087.84,Online
ORD-100394,2024-03-11,CUST-9941,36,Other,Midwest,Ohio,Cincinnati,Home,1,174.99,174.99,Online
ORD-100395,2022-09-10,CUST-1684,18,Female,West,Colorado,Colorado Springs,Electronics,5,165.53,827.65,In-Store
ORD-100396,2023-12-06,CUST-4469,44,Female,Midwest,Illinois,Chicago,Clothing,5,41.23,206.15,Online
ORD-100397,2022-04-22,CUST-9992,47,Female,Northeast,Massachusetts,Springfield,Electronics,5,104.01,520.05,In-Store
ORD-100398,2024-09-24,CUST-6420,40,Male,Midwest,Illinois,Aurora,Sports,2,227.03,454.06,Online
ORD-100399,2024-07-11,CUST-6379,57,Female,Midwest,Michigan,Ann Arbor,Home,6,288.42,1730.52,Online
ORD-100400,2023-10-04,CUST-5033,68,Male,West,Washington,Spokane,Clothing,6,133.51,801.06,Online
ORD-100401,2024-01-05,CUST-6004,49,Female,Midwest,Michigan,Ann Arbor,Electronics,5,522.29,2611.45,Online
ORD-100402,2023-02-07,CUST-5312,64,Female,Northeast,Pennsylvania,Philadelphia,Electronics,1,496.95,496.95,Online
ORD-100403,2023-03-12,CUST-1600,53,Male,West,Colorado,Denver,Home,7,82.53,577.71,In-Store
ORD-100404,2023-08-19,CUST-3193,47,Female,Northeast,Massachusetts,Worcester,Sports,1,172.42,172.42,In-Store
ORD-100405,2022-12-06,CUST-9423,26,Male,Midwest,Michigan,Ann Arbor,Clothing,8,141.79,1134.32,Online
ORD-100406,2024-09-25,CUST-4796,22,Male,Midwest,Illinois,Naperville,Clothing,6,67.39,404.34,In-Store
ORD-100407,2022-04-06,CUST-1653,59,Male,South,Georgia,Savannah,Sports,3,106.63,319.89,Online
ORD-100408,2022-06-09,CUST-9465,34,Male,Midwest,Michigan,Grand Rapids,Home,6,156.32,937.92,Online
ORD-100409,2022-01-14,CUST-9222,74,Male,Midwest,Illinois,Chicago,Sports,5,68.65,343.25,Online
ORD-100410,2024-01-12,CUST-2938,60,Male,South,Georgia,Atlanta,Beauty,8,62.69,501.52,Online
ORD-100411,2024-04-21,CUST-1367,33,Male,Midwest,Illinois,Naperville,Sports,1,224.88,224.88,Online
ORD-100412,2022-12-07,CUST-5231,29,Female,West,Colorado,Colorado Springs,Electronics,5,570.99,2854.95,Online
ORD-100413,2024-08-23,CUST-8891,28,Male,West,Colorado,Denver,Sports,3,163.34,490.02,Online
ORD-100414,2022-12-10,CUST-6614,47,Female,Northeast,New York,Buffalo,Beauty,3,21.94,65.82,Online
ORD-100415,2024-10-29,CUST-7877,70,Male,Northeast,New York,Buffalo,Sports,1,221.88,221.88,Online
ORD-100416,2022-08-29,CUST-2526,48,Female,Northeast,Pennsylvania,Allentown,Beauty,7,50.74,355.18,Online
ORD-100417,2024-12-21,CUST-8028,32,Female,West,Washington,Spokane,Sports,2,117.86,235.72,Online
ORD-100418,2023-04-22,CUST-2373,36,Female,West,Washington,Seattle,Electronics,1,367.89,367.89,Online
ORD-100419,2022-01-15,CUST-7144,59,Male,South,Florida,Orlando,Electronics,3,284.34,853.02,Online
ORD-100420,2023-06-20,CUST-9783,45,Female,South,Georgia,Savannah,Clothing,7,89.53,626.71,Online
ORD-100421,2023-01-02,CUST-7065,53,Female,South,Florida,Tampa,Home,7,226.02,1582.14,In-Store
ORD-100422,2022-09-01,CUST-4764,46,Female,Midwest,Illinois,Chicago,Sports,7,200.8,1405.6,In-Store
ORD-100423,2022-04-17,CUST-3633,42,Other,Northeast,New York,New York,Beauty,7,19.7,137.9,Online
ORD-100424,2024-01-30,CUST-2311,56,Male,West,Washington,Tacoma,Sports,5,183.67,918.35,Online
ORD-100425,2022-12-25,CUST-9099,46,Male,South,Texas,Houston,Sports,4,161.49,645.96,In-Store
ORD-100426,2024-01-07,CUST-4919,59,Male,Midwest,Illinois,Aurora,Beauty,6,83.66,501.96,Online
ORD-100427,2023-02-15,CUST-9482,18,Female,Northeast,New York,Rochester,Home,6,117.29,703.74,In-Store
ORD-100428,2023-04-09,CUST-4187,47,Female,Northeast,Massachusetts,Boston,Beauty,2,71.45,142.9,Online
ORD-100429,2023-11-28,CUST-2917,69,Female,South,Georgia,Athens,Home,8,290.5,2324.0,Online
ORD-100430,2023-05-14,CUST-6565,67,Male,West,Colorado,Denver,Beauty,2,38.36,76.72,Online
ORD-100431,2023-03-28,CUST-4767,69,Male,South,Georgia,Athens,Electronics,5,186.54,932.7,Online
ORD-100432,2023-12-02,CUST-2245,53,Female,West,Washington,Spokane,Clothing,5,39.68,198.4,In-Store
ORD-100433,2023-01-25,CUST-9175,65,Male,Midwest,Ohio,Columbus,Clothing,4,127.72,510.88,In-Store
ORD-100434,2023-12-31,CUST-3555,67,Male,Northeast,Pennsylvania,Allentown,Beauty,1,94.07,94.07,Online
ORD-100435,2022-03-28,CUST-8901,41,Female,West,Colorado,Boulder,Beauty,3,118.28,354.84,In-Store
ORD-100436,2023-07-28,CUST-7518,32,Female,Midwest,Illinois,Naperville,Beauty,8,113.36,906.88,Online
ORD-100437,2023-12-13,CUST-7450,73,Female,Midwest,Ohio,Columbus,Sports,8,92.6,740.8,Online
ORD-100438,2023-03-08,CUST-7216,55,Male,South,Georgia,Savannah,Clothing,5,47.01,235.05,Online
ORD-100439,2023-12-04,CUST-6995,29,Female,Midwest,Ohio,Cincinnati,Home,6,259.21,1555.26,Online
ORD-100440,2023-01-04,CUST-3148,54,Female,Northeast,Pennsylvania,Pittsburgh,Clothing,7,130.6,914.2,Online
ORD-100441,2022-11-03,CUST-8749,69,Male,West,Washington,Seattle,Sports,6,200.63,1203.78,Online
ORD-100442,2022-04-08,CUST-7527,24,Female,Northeast,New York,Buffalo,Beauty,2,59.48,118.96,Online
ORD-100443,2024-01-10,CUST-6903,53,Female,South,Florida,Miami,Beauty,2,48.62,97.24,In-Store
ORD-100444,2023-02-12,CUST-9821,29,Other,South,Florida,Orlando,Sports,8,198.19,1585.52,Online
ORD-100445,2022-06-10,CUST-7243,57,Male,Midwest,Illinois,Naperville,Home,7,196.76,1377.32,Online
ORD-100446,2022-05-27,CUST-2296,28,Male,South,Florida,Tampa,Home,5,189.51,947.55,Online
ORD-100447,2024-06-30,CUST-6950,65,Female,West,Washington,Seattle,Clothing,1,31.88,31.88,Online
ORD-100448,2023-05-31,CUST-2311,31,Male,Northeast,New York,New York,Beauty,1,12.9,12.9,Online
ORD-100449,2022-06-20,CUST-2702,34,Female,Northeast,Pennsylvania,Pittsburgh,Home,4,89.27,357.08,Online
ORD-100450,2022-09-16,CUST-3150,51,Female,Northeast,New York,Rochester,Home,6,261.99,1571.94,Online
ORD-100451,2023-07-12,CUST-9987,46,Male,Midwest,Michigan,Ann Arbor,Beauty,7,67.58,473.06,In-Store
ORD-100452,2023-09-27,CUST-6688,48,Female,Northeast,Massachusetts,Worcester,Home,7,92.75,649.25,Online
ORD-100453,2022-01-01,CUST-9574,70,Female,Midwest,Ohio,Cleveland,Beauty,1,85.65,85.65,Online
ORD-100454,2024-09-04,CUST-5908,18,Female,South,Georgia,Atlanta,Electronics,6,153.71,922.26,In-Store
ORD-100455,2024-06-14,CUST-7467,33,Male,West,Washington,Seattle,Home,2,138.23,276.46,Online
ORD-100456,2023-07-11,CUST-5664,59,Female,South,Florida,Miami,Electronics,3,125.14,375.42,Online
ORD-100457,2024-07-21,CUST-8418,35,Female,West,California,San Diego,Electronics,3,77.3,231.9,Online
ORD-100458,2023-01-16,CUST-2675,36,Male,West,Colorado,Denver,Clothing,2,35.34,70.68,Online
ORD-100459,2023-12-02,CUST-7885,37,Female,West,Washington,Spokane,Electronics,6,94.12,564.72,In-Store
ORD-100460,2022-10-27,CUST-1918,35,Female,Northeast,Pennsylvania,Pittsburgh,Clothing,4,135.92,543.68,Online
ORD-100461,2024-02-21,CUST-1206,25,Other,Midwest,Ohio,Cleveland,Clothing,1,41.89,41.89,In-Store
